session,rcid,abstain,yes,no,importantvote,date,unres,amend,para,short,descr,me,nu,di,hr,co,ec
34,2091,26,112,6,0,12/1/79,R/34/150,0,0,INTERNATIONAL ECONOMIC ORDER,TO APPROVE A RESOLUTION REQUESTING THE SECRETARY- GENERAL TO STUDY THE QUESTION OF THE CONSOLIDATION AND PROGRESSIVE DEVELOPMENT OF THE PRINCIPLES AND NORMS OF INTERNATIONAL ECONOMIC LAW RELATING TO THE LEGAL ASPECTS OF THE NEW INTERNATIONAL EC,0,0,0,0,0,1
34,2092,4,126,9,0,12/2/79,R/34/422,0,0,COMPREHENSIVE TEST-BAN-TREATY,TO APPROVE A RESOLUTION REQUESTING THE SECRETARY- GENERAL TO PREPARE A STUDY ON THE QUESTION OF A COMPREHENSIVE NUCLEAR-TEST BAN AS RECOMMENDED BY THE ADVISORY BOARD ON DISARMAMENT STUDIES AND BY THE SECRETARY-GENERAL HIMSELF.,0,1,1,0,0,0
34,2093,0,130,9,0,12/3/79,R/34/449,0,1,TRAVEL ASSISTANCE,TO APPROVE A RESOLUTION EXPLORING WAYS AND MEANS OF PROVIDING ASSISTANCE FOR TRAVEL AND PER DIEM EXPENSES TO ENABLE DELEGATIONS OF THE LEAST DEVELOPED COUNTRIES TO PARTICIPATE IN THE MEETINGS OF THE PREPARATORY COMMITTEE FOR THE UNITED NATIONS,0,0,0,0,0,0
35,2094,23,97,24,0,10/7/80,R/35/6,0,0,KAMPUCHEA,"TO APPROVE A RESOLUTION CALLING FOR A CONFERENCE TO NEGOTIATE AN AGREEMENT REACHING A TOTAL WITHDRAWL OF FOREIGN TROOPS FROM KAMPUCHEA AND URGING THE COUNTRIES OF SOUTHEAST ASIA TO ESTABLISH A ZONE OF PEACE, FREEDOM, AND NEUTRALITY IN THE AREA.",0,0,0,0,0,0
35,2095,47,70,0,0,10/1/80,R/35/8,0,0,PRESERVING NATURE,"TO APPROVE A RESOLUTION CALLING UPON STATES TO DEMONSTRATE DUE CONCERN AND TAKE THE MEASURES NECESSARY FOR PRESERVING NATURE, AND REQUESTING THE SECRETARY-GENERAL TO PREPARE A REPORT ON THE PERNICIOUS EFFECTS OF THE ARMS RACE ON NATURE.",0,0,1,0,0,0
35,2096,12,111,22,0,11/4/80,R/35/37,0,0,"AFGHANISTAN, SELF-DETERMINATION","TO APPROVE A RESOLUTION REAFFIRMING THE RIGHT OF THE AFGHAN PEOPLE TO DETERMINE THEIR OWN FORM OF GOVERNMENT AND TO CHOOSE THEIR ECONOMIC, POLITICAL AND SOCIAL SYSTEM FREE FROM OUTSIDE INTERVENTION AND CALLING FOR THE IMMEDIATE WITHDRAWL OF FOR",0,0,0,0,1,0
35,2097,26,104,1,0,11/5/80,R/35/43,0,0,"COMOROS, MAYOTTE",TO APPROVE A RESOLUTION REAFFIRMING THE SOVEREIGNTY OF THE ISLAMIC FEDERAL REPUBLIC OF THE COMOROS OVER THE ISLAND OF MAYOTTE.,0,0,0,0,1,0
35,2098,20,121,6,0,12/6/80,R/35/118,0,0,"APARTHEID, LEGALITY",TO APPROVE A RESOLUTION REAFFIRMING THAT THE POLICY OF APARTHEID OF THE SOUTH AFRICAN REGIME AND ITS ILLEGAL OCCUPATION OF NAMIBIA VIOLATE THE PRINCIPLES ENSHRINED IN THE UNITED NATIONS CHARTER AND CONSTITUTE A THREAT TO INTERNATIONAL PEACE AND,0,0,0,1,1,0
35,2099,9,134,3,0,12/6/80,R/35/119,0,0,"COLONIZATION, LEGALITY",TO APPROVE A RESOLUTION AFFIRMING THAT THE CONTINUATION OF COLONIALISM IN ALL ITS FORMS- INCLUDING RACISM AND APARTHEID- IS INCOMPATABLE WITH THE CHARTER OF THE UNITED NATIONS AND POSES A SERIOUS THREAT TO INTERNATIONAL PEACE AND SECURITY AND S,0,0,0,0,1,0
35,2100,4,143,0,0,12/6/80,R/35/120,0,0,"DECOLONIZATION, INFORMATION",TO APPROVE A RESOLUTION REQUESTING THE SECRETARY-GENERAL TO CONTINUE TO TAKE CONCRETE MEASURES TO GIVE WIDESPREAD AND CONTINUOUS PUBLICITY TO THE WORK OF THE UNITED NATIONS IN THE FIELD OF DECOLONIZATION.,0,0,0,0,1,0
35,2101,25,120,0,0,12/7/80,R/35/159,0,0,"INTERFERENCE, INTERNAL AFFAIRS",TO APPROVE A RESOLUTION REQUESTING THE AD HOC WORKING GROUP OF THE FIRST COMMITTEE ON THE DECLARATION ON INADMISSIBILITY OF INTERVENTION AND INTERFERENCE IN THE INTERNAL AFFAIRS OF STATES TO CONTINUE ITS DISCUSSIONS AND NEGOTIATIONS AT THE 36TH,0,0,0,0,0,0
35,2102,32,98,16,0,12/3/80,R/35/169A,0,0,MIDDLE EAST PEACE,TO APPROVE A RESOLUTION REAFFIRMING THAT A JUST AND LASTING PEACE IN THE MIDDLE EAST CANNOT BE ESTABLISHED WITHOUT THE ACHIEVEMENT OF A JUST SOLUTION OF THE PROBLEM OF PALESTINE ON THE BASIS OF ATTAINMEMNT OF THE INALIENABLE RIGHTS OF THE PALES,1,0,0,0,0,0
35,2103,41,85,22,0,12/3/80,R/35/169B,0,1,"PALESTINE, RIGHTS COMMITTEE","TO APPROVE A RESOLUTION DECLARING THAT ALL PARTIAL AGREEMENTS AND SEPARATE TREATIES WHICH IGNORE, INFRINGE, VIOLATE OR DENY THE INALIENABLE RIGHTS OF THE PALESTINIAN PEOPLE HAVE NO VALIDITY IN SO FAR AS THEY PURPORT TO DETERMINE THE FUTURE OF T",1,0,0,1,0,0
35,2104,23,120,3,0,12/3/80,R/35/169C,0,0,"PALESTINE, RIGHTS COMMITTEE",TO APPROVE A RESOLUTION REQUESTING THE COMMITTEE ON THE EXERCISE OF THE INALIENABLE RIGHTS OF THE PALESTINIAN PEOPLE TO KEEP THE SITUATION RELATING TO THE QUESTION OF PALESTINE UNDER REVIEW AND TO REPORT AND MAKE SUGGESTIONS TO THE GENERAL ASSE,1,0,0,1,0,0
35,2105,23,120,4,0,12/3/80,R/35/169D,0,0,"PALESTINE, RIGHTS, COMMITTEE",TO APPROVE A RESOLUTION REQUESTING THE SECRETARY-GENERAL TO ENSURE THAT THE SPECIAL UNIT ON PALESTINIAN RIGHTS CONTINUES TO DISCHARGE ITS TASKS AS OUTLINED IN RESOLUTIONS 32/40 B AND 34/65 D.,1,0,0,1,0,0
35,2106,4,143,1,0,12/3/80,R/35/169E,0,0,JERUSALEM,"TO APPROVE A RESOLUTION DETERMINING THAT ALL LEGISLATIVE AND ADMINISTRATIVE MEASURES AND ACTIONS TAKEN BY ISRAEL WHICH HAVE ALTERED OR PURPORT TO ALTER THE CHARACTER AND STATUS OF JERUSALEM, IN PARTICULAR THE \BASIC LAW\\ ON JERUSALEM, ARE NULL""",1,0,0,0,0,0
35,2107,15,118,10,0,12/4/80,R/35/206A,0,0,"SOUTH AFRICA, OPPRESSED PEOPLE","TO APPROVE A RESOLUTION REAFFIRMING THE LEGITIMACY OF THE STRUGGLE OF THE OPPRESSED PEOPLE OF SOUTH AFRICA AND THEIR NATIONAL LIBERATION MOVEMENT BY ALL AVAILABLE MEANS, INCLUDING ARMED STRUGGLE, AND CONDEMNING THE COLLABORATION OF CERTAIN WEST",0,0,0,0,0,0
35,2108,12,128,4,0,12/4/80,R/35/206B,0,0,NUCLEAR COLLABORATION,"TO APPROVE A RESOLUTION CONDEMNING ALL STATES WHICH VIOLATE THE ARMS EMBARGO AND CONTINUE TO COLLABORATE WITH SOUTH AFRICA IN THE MILITARY AND NUCLEAR FIELDS, IN PARTICULAR CERTAIN WESTERN STATES AND ISRAEL.",1,1,1,0,0,0
35,2109,20,115,10,0,12/4/80,R/35/206C,0,0,"SOUTH AFRICA, SEVERING OF TIES","TO APPROVE A RESOLUTION AGAIN CONDEMNING THE CONTINUED ECONOMIC AND OTHER COLLABORATION BY CERTAIN WESTERN AND OTHER STATES WITH SOUTH AFRICA AND CALLING UPON GOVERNMENTS WHICH HAVE NOT DONE SO TO SEVER DIPLOMATIC, MILITARY, NUCLEAR, ECONOMIC,",0,1,0,0,0,0
35,2110,13,124,7,0,12/4/80,R/35/206D,0,0,"SOUTH AFRICA, OIL EMBARGO",TO APPROVE A RESOLUTION URGING STATES TO TAKE EFFECTIVE LEGISLATIVE AND OTHER MEASURES TO ENSURE THE IMPLEMENTATION OF AN OIL EMBARGO AGAINST SOUTH AFRICA.,0,0,0,0,0,0
35,2111,13,123,8,0,12/4/80,R/35/206E,0,0,"SOUTH AFRICA, SEVERING OF TIES","TO APPROVE A RESOLUTION REQUESTING ALL STATES TO TAKE STEPS TO PREVENT ALL CULTURAL, ACADEMIC, SPORTING AND OTHER EXCHANGES WITH SOUTH AFRICA.",0,0,0,0,0,0
35,2112,16,120,7,0,12/4/80,R/35/206F,0,0,"SOUTH AFRICA, ECONOMIC ISOLATION",TO APPROVE A RESOLUTION INVITING ALL GOVERNMENTS TO PROHIBIT ALL COLLABORATION WITH SOUTH AFRICA BY TRANSNATIONAL CORPORATIONS WITHIN THEIR JURISDICTION.,0,0,0,0,0,1
35,2113,12,133,0,0,12/4/80,R/35/206G,0,0,CAMPAIGN AGAINST APARTHEID,TO APPROVE A RESOLUTION REQUESTING THE SPECIAL COMMITTEE AGAINST APARTHEID TO TAKE EFFECTIVE MEASURES TO PROMOTE INTERNATIONAL CAMPAIGNS AGAINST APARTHEID.,0,0,0,1,0,0
35,2114,21,103,19,0,12/4/80,R/35/206H,0,0,"SOUTH AFRICA, ISRAEL",TO APPROVE A RESOLUTION STRONGLY CONDEMNING THE CONTINUING AND INCREASING COLLABORATION BY ISRAEL WITH SOUTH AFRICA.,1,0,0,0,0,0
35,2115,8,130,6,0,12/4/80,R/35/206I,0,0,"SOUTH AFRICA, SANCTIONS CONFERENCE","TO APPROVE A RESOLUTION AUTHORIZING THE SPECIAL COMMITTEE AGAINST APARTHEID TO TAKE ALL NECESSARY STEPS, IN COOPERATION WITH THE ORGANIZATION OF AFRICAN UNITY, FOR THE ORGANIZATION OF THE INTERNATIONAL CONFERENCE ON SANCTIONS AGAINST SOUTH AFRI",0,0,0,0,0,0
35,2116,5,137,3,0,12/4/80,R/35/206J,0,0,"SOUTH AFRICA, ASSISTANCE TO OPPOSITION","TO APPROVE A RESOLUTION APPEALING TO ALL STATES TO PROVIDE HUMANITARIAN, EDUCATIONAL, FINANCIAL AND OTHER ASSISTANCE TO THE OPPRESSED PEOPLE OF SOUTH AFRICA, AS WELL AS DIRECT ASSISTANCE TO THE LIBERATION MOVEMENTS IN THEIR LEGITIMATE STRUGGLE.",0,0,0,1,0,0
35,2117,15,131,0,0,12/4/80,R/35/206M,0,0,"APARTHEID, SPORTS","TO APPROVE A RESOLUTION CONDEMNING THOSE SPORTS ORGANIZATIONS, SPORTSMEN AND PROMOTERS OF SPORTS EVENTS THAT HAVE COLLABORATED WITH SOUTH AFRICA IN VIOLATION OF THE RESOLUTIONS OF THE GENERAL ASSEMBLY.",0,0,0,1,0,0
35,2118,13,132,0,0,12/4/80,R/35/206N,0,0,"SOUTH AFRICA, ASSISTANCE TO OPPOSITION","TO APPROVE A RESOLUTION APPEALING TO ALL GOVERNMENTS AND ORGANIZATIONS TO SUPPORT THE VARIOUS PROJECTS OF THE LIBERATION MOVEMENTS DESIGNED TO ASSIST REFUGEES, WOMEN AND CHILDREN, FROM SOUTH AFRICA AND NAMIBIA.",0,0,0,0,0,0
35,2119,22,114,10,0,12/4/80,R/35/206O,0,0,"SOUTH AFRICA, S.C. SANCTIONS",TO APPROVE A RESOLUTION REQUESTING THE SECURITY COUNCIL TO IMPOSE IMMEDIATE AND TOTAL MANDATORY SANCTIONS ON SOUTH AFRICA.,0,0,0,0,0,0
35,2120,5,141,0,0,12/4/80,R/35/206P,0,0,"APARTHEID, COMMITTEE",TO APPROVE A RESOLUTION AUTHORIZING THE SPECIAL COMMITTEE AGAINST APARTHEID TO SEND MISSIONS TO MEMBER STATES AND INTERGOVERNMENTAL ORGANIZATIONS TO PROMOTE INTERNATIONAL ACTION AGAINST APARTHEID.,0,0,0,1,0,0
35,2121,9,137,0,0,12/4/80,R/35/206Q,0,0,"SOUTH AFRICA, ECONOMIC ISOLATION","TO APPROVE A RESOLUTION URGING THE SECURITY COUNCIL TO CONSIDER TAKING EFFECTIVE STEPS TO ACHIEVE THE CESSATION OF FURTHER FOREIGN INVESTMENTS IN, AND FINANCIAL LOANS TO, SOUTH AFRICA.",0,0,0,0,0,1
35,2122,30,101,13,0,12/4/80,R/35/207,0,0,"ISRAEL, OCCUPIED TERRIROTIES","TO APPROVE A RESOLUTION CONDEMNING ISRAEL'S CONTINUED OCCUPATION OF PALESTINIAN AND OTHER ARAB TERRITORIES, RENEWING THE CALL FOR IMMEDIATE, UNCONDITIONAL AND TOTAL WITHDRAWL OF ISRAEL FROM ALL THESE OCCUPIED TERRITORIES, AND REJECTING ALL PART",1,0,0,0,1,0
35,2123,21,114,0,0,12/7/80,R/35/142B,0,0,MILITARY EXPENDITURE REPORTS,TO APPROVE A RESOLUTION RECOMMENDING THAT ALL MEMBER STATES SHOULD MAKE USE OF A PROPOSED REPORTING INSTRUMENT AND REPORT ANNUALLY TO THE SECRETARY-GENERAL THEIR MILITARY EXPENDITURES OF THE LATEST FISCAL YEAR.,0,0,0,0,0,0
35,2124,5,138,0,0,12/7/80,R/35/143,0,0,"DENUCLEARIZATION, LATIN AMERICA",TO APPROVE A RESOLUTION REGRETTING THAT THE SIGNATURES OF THE UNITED STATES AND OF FRANCE ON THE ADDITIONAL PROTOCOL I OF THE TREATY FOR THE PROHIBITION OF NUCLEAR WEAPONS IN LATIN AMERICA HAVE NOT YET BEEN FOLLOWED BY THE CORRESPONDING RATIFIC,0,1,1,0,0,0
35,2125,38,76,17,0,12/7/80,R/35/144C,0,0,"CHEMICAL, BIOLOGICAL WEAPONS","TO APPROVE A RESOLUTION CALLING UPON ALL STATES PARTIES TO THE 1925 PROTOCOL FOR THE PROHIBITION OF THE USE IN WAR OF ASPHYXIATING, POISONOUS, OR OTHER GASES, AND OF BACTERIOLOGICAL METHODS OF WARFARE, TO REAFFIRM THEIR DETERMINATION STRICTLY T",0,0,1,0,0,0
35,2126,31,111,2,0,12/7/80,R/35/145A,0,0,"PROHIBITION, NUCLEAR TESTING","TO APPROVE A RESOLUTION REAFFIRMING THAT A TREATY TO ACHIEVE THE PROHIBITION OF ALL NUCLEAR-TEST EXPLOSIONS BY ALL STATES FOR ALL TIME IS A MATTER OF THE HIGHEST PRIORITY, AND URGING ALL STATES WHICH HAVE NOT DONE SO TO ADHERE TO THE TREATY BAN",0,1,0,0,0,0
35,2127,16,129,0,0,12/7/80,R/35/145B,0,0,"PROHIBITION, NUCLEAR TESTING",TO APPROVE A RESOLUTION REITERATING THE GRAVE CONCERN THAT NUCLEAR-WEAPON TESTING CONTINUES UNABATED AGAINST THE EXPRESS WISHES OF THE OVERWHELMING MAJORITY OF MEMBER STATES.,0,1,0,0,0,0
35,2128,13,132,0,0,12/7/80,R/35/146A,0,0,"SOUTH AFRICA, NUCLEAR WEAPONS","TO APPROVE A RESOLUTION REQUESTING THE SECURITY COUNCIL TO PROHIBIT ALL FORMS OF COOPERATION AND COLLABORATION WITH SOUTH AFRICA IN THE NUCLEAR FIELD, AND DEMANDING THAT SOUTH AFRICA SUBMIT ALL ITS NUCLEAR INSTALLATIONS TO INSPECTION BY THE INT",0,1,1,0,0,0
35,2129,12,133,0,0,12/7/80,R/35/146B,0,0,"DENUCLEARIZATION, AFRICA",TO APPROVE A RESOLUTION REITERATING THE CALL TO ALL STATES TO CONSIDER AND RESPECT THE CONTINENT OF AFRICA AS A NUCLEAR-WEAPON-FREE ZONE AND THEREFORE CALLING UPON STATES AND OTHER ACTORS TO TERMINATE NUCLEAR COLLABORATION WITH SOUTH AFRICA.,0,1,1,0,0,0
35,2130,44,96,3,0,12/7/80,R/35/148,0,0,"DENUCLEARIZATION, SOUTH ASIA","TO APPROVE A RESOLUTION ENDORSING, IN PRINCIPLE, THE CONCEPT OF A NUCLEAR-WEAPON-FREE ZONE IN SOUTH ASIA.",0,1,1,0,0,0
35,2131,26,117,0,0,12/7/80,R/35/149,0,1,WEAPONS OF MASS-DESTRUCTION,TO APPROVE A RESOLUTION REQUESTING THE COMMITTEE ON DISARMAMENT TO CONTINUE NEGOTIATIONS TOWARD THE PREPARATION OF A DRAFT COMPREHENSIVE AGREEMENT ON THE PROHIBITION OF THE DEVELOPMENT AND MANUFACTURE OF NEW TYPES OF WEAPONS OF MASS DESTRUCTION,0,0,1,0,0,0
35,2132,7,118,18,0,12/7/80,R/35/152B,0,0,"DISARMAMENT, ARMS RACE",TO APPROVE A RESOLUTION CALLING UPON THE COMMITTEE ON DISARMAMENT TO UNDERTAKE CONSULTATIONS TO CONSIDER THE ESTABLISHMENT OF AN AD HOC WORKING GROUP ON THE CESSATION OF THE NUCLEAR-ARMS RACE AND OF NUCLEAR DISARMAMENT.,0,1,1,0,0,0
35,2133,17,124,4,0,12/7/80,R/35/152C,0,0,"DISARMAMENT, ARMS RACE COMMITTEE","TO APPROVE A RESOLUTION URGING THE COMMITTEE ON DISARMAMENT TO ESTABLISH AN AD HOC WORKING GROUP ON THE ITEM ENTITLED \CESSATION OF THE NUCLEAR ARMS RACE AND NUCLEAR DISARMAMENT.\\""	0	1	1	0	0	0",,,,,,
35,2134,13,112,20,0,12/7/80,R/35/152D,0,0,NUCLEAR NON-USE,TO APPROVE A RESOLUTION DECLARING THAT THE USE OF NUCLEAR WEAPONS WOULD BE A VIOLATION OF THE CHARTER OF THE UNITED NATIONS AND A CRIME AGAINST HUMANITY AND THEREFORE THE USE OR THREAT OF USE OF NUCLEAR WEAPONS SHOULD BE PROHIBITED.,0,1,0,0,0,0
35,2135,17,103,20,0,12/7/80,R/35/152G,0,0,ARMAMENT LIMITATIONS,"TO APPROVE A RESOLUTION CALLING UPON THE STATES PERMANENT MEMBERS OF THE SECURITY COUNCIL AND THE COUNTRIES WHICH HAVE MILITARY AGREEMENTS WITH THEM TO RESOLVE NOT TO INCREASE THEIR ARMED FORCES AND CONVENTIONAL ARMAMENTS, EFFECTIVE FROM AN AGR",0,0,0,0,0,0
35,2136,16,129,0,0,12/7/80,R/35/152I,0,0,WORLD DISARMAMENT CAMPAIGN,TO APPROVE A RESOLUTION REQUESTING THE SECRETARY-GENERAL TO CARRY OUT A STUDY ON THE ORGANIZATION AND FINANCING OF A WORLD DISARMAMENT CAMPAIGN UNDER THE AUSPICES OF THE UNITED NATIONS.,0,0,1,0,0,0
35,2137,13,132,0,0,12/7/80,R/35/152J,0,1,"DISARMAMENT, NEGOTIATIONS",TO APPROVE A RESOLUTION INVITING THE MEMBERS OF THE COMMITTEE ON DISARMAMENT INVOLVED IN SEPARATE NEGOTIATIONS ON QUESTIONS OF DISARMAMENT TO INTENSIFY THEIR EFFORTS TO ACHIEVE A POSITIVE CONCLUSION TO THOSE NEGOTIATIONS AND TO SUBMIT THE RESUL,0,0,1,0,0,0
35,2138,31,110,2,0,12/7/80,R/35/154,0,0,NUCLEAR NON-USE,"TO APPROVE A RESOLUTION CALLING UPON ALL NUCLEAR-WEAPON STATES TO MAKE SOLEMN DECLARATIONS, IDENTICAL IN SUBSTANCE, CONCERNING THE NON-USE OF NUCLEAR WEAPONS AGAINST NON-NUCLEAR STATES HAVING NO SUCH WEAPONS ON THEIR TERRITORIES.",0,1,0,0,0,0
35,2139,24,121,0,0,12/7/80,R/35/155,0,0,NUCLEAR NON-USE,TO APPROVE A RESOLUTION REAFFIRMING THE URGENT NEED TO REACH AGREEMENT ON EFFECTIVE INTERNATIONAL ARRANGEMENTS TO ASSURE NON-NUCLEAR-WEAPON STATES AGAINST THE USE OR THREAT OF USE OF NUCLEAR WEAPONS.,0,1,0,0,0,0
35,2140,27,101,14,0,12/7/80,R/35/156A,0,0,"DISARMAMENT, ARMS RACE",TO APPROVE A RESOLUTION APPROVING THE CARRYING OUT OF A STUDY ON ALL ASPECTS OF THE CONVENTIONAL ARMS RACE AND ON DISARMAMENT RELATING TO CONVENTIONAL WEAPONS AND ARMED FORCES.,0,0,1,0,0,0
35,2141,27,95,19,0,12/7/80,R/35/156C,0,0,NUCLEAR DEPLOYMENT,TO APPROVE A RESOLUTION REQUESTING THE COMMITTEE ON DISARMAMENT TO PROCEED WITHOUT DELAY TO TALKS ELABORATING AN INTERNATIONAL AGREEMENT ON THE NON-STATIONING OF NUCLEAR WEAPONS ON THE TERRITORIES OF STATES WHERE THERE ARE NO SUCH WEAPONS AT PR,0,1,1,0,0,0
35,2142,19,126,0,0,12/7/80,R/35/156F,0,0,"ARMS RACE, DANGERS","TO APPROVE A RESOLUTION WHICH, CONSIDERING THE REPORT OF THE DISARMAMENT COMMITTEE WHICH RECOMMENDED THAT INFORMATION ORGANS OF THE UNITED NATIONS AND MEMBER STATES SHOULD UNDERTAKE FURTHER PROGRAMS OF INFORMATION RELATING TO THE DANGERS OF THE",0,0,1,0,0,0
35,2143,9,124,11,0,12/7/80,R/35/156H,0,0,FISSIONABLE MATERIAL,TO APPROVE A RESOLUTION REQUESTING THE COMMITTEE ON DISARMAMENT TO PURSUE ITS CONSIDERATION OF THE QUESTION OF ADEQUATELY VERIFIED CESSATION OF THE PRODUCTION OF FISSIONABLE MATERIAL FOR THE PRODUCTION OF NUCLEAR WEAPONS.,0,1,1,0,0,0
35,2144,10,135,0,0,12/7/80,R/35/156I,0,0,"DISARMAMENT, COMMITTEE","TO APPROVE A RESOLUTION REAFFIRMING THAT STATES NOT MEMBERS OF THE COMMITTEE ON DIASARMAMENT SHOULD BE INVITED, UPON THEIR REQUEST, TO PARTICIPATE IN THE WORK OF THE COMMITTEE.",0,0,1,0,0,0
35,2145,38,99,6,0,12/7/80,R/35/157,0,0,"ISRAEL, ARMAMENT","TO APPROVE A RESOLUTION DECIDING TO INCLUDE IN THE PROVISIONAL AGENDA OF THE THIRTY-SIXTH SESSION AN ITEM ENTITLED \ISRAELI NUCLEAR ARMAMENT.\\""	1	1	0	0	0	0",,,,,,
35,2146,24,120,0,0,12/7/80,R/35/158,0,0,"INTERFERENCE, INTERNAL AFFAIRS",TO APPROVE A RESOLUTION AGAIN INVITING ALL STATES TO REJECT ANY SUPPORT FOR OR ENCOURAGEMENT OF ANY FORM OF INTERVENTION OR INTERFERENCE IN THE INTERNAL OR EXTERNAL AFFAIRS OF STATES FOR ANY REASON WHATSOEVER AND TO REFUSE RECOGNITION OF SITUAT,0,0,0,0,0,0
35,2147,1,120,0,0,11/1/80,R/35/13A,0,0,"PALESTINE, RELIEF",TO APPROVE A RESOLUTION CALLING UPON ALL GOVERNMENTS AS A MATTER OF URGENCY TO MAKE THE MOST GENEROUS EFFORTS POSSIBLE TO MEET THE ANTICIPATED NEEDS OF THE UNITED NATIONS RELIEF AND WORKS AGENCY FOR PALESTINE REFUGEES IN THE NEAR EAST.,1,0,0,0,0,0
35,2148,1,118,1,0,11/1/80,R/35/13B,0,0,"PALESTINE, SCHOLARSHIPS AND GRANTS","TO APPROVE A RESOLUTION STRONGLY APPEALING TO ALL STATES, SPECILIZED AGENCIES AND NON-GOVERNMENTAL ORGANIZATIONS TO AUGMENT THE SPECIAL ALLOCATION FOR SCHOLARSHIPS AND GRANTS TO PALESTINE REFUGEES.",1,0,0,0,0,0
35,2149,16,103,3,0,11/1/80,R/35/13E,0,0,"ISRAEL, OCCUPIED TERRITORIES","TO APPROVE A RESOLUTION REAFFIRMING THE INALIENABLE RIGHTS OF ALL DISPLACED INHABITANTS TO RETURN TO THEIR HOMES IN THE TERRITORIES OCCUPIED BY ISRAEL SINCE 1967, AND DEPLORING THE CONTINUED REFUSAL BY ISRAEL TO TAKE STEPS FOR THE RETURN OF DIS",1,0,0,0,1,0
35,2150,3,119,1,0,11/1/80,R/35/13F,0,0,"GAZA STRIP, REFUGEES",TO APPROVE A RESOLUTION CALLING ONCE MORE UPON ISRAEL TO DESIST FROM REMOVAL AND RESETTLEMENT OF PALESTINE REFUGEES IN THE GAZA STRIP AND FROM DESTRUCTION OF THEIR SHELTERS.,1,0,0,0,0,0
35,2151,1,141,1,0,12/6/80,R/35/122A,0,0,"ISRAEL, GENEVA CONVENTION",TO APPROVE A RESOLUTION STRONGLY DEPLORING ISRAEL'S FAILURE TO ACKNOWLEDGE THE APPLICABILITY OF THE GENEVA CONVENTION RELATIVE TO THE PROTECTION OF CIVILIAN PERSONS IN TIME OF WAR TO THE PALESTINIAN AND OTHER ARAB TERRITORIES OCCUPIED BY ISRAEL,1,0,0,1,1,0
35,2152,3,140,1,0,12/6/80,R/35/122B,0,0,"PALESTINE, CHANGES IN STATUS","TO APPROVE A RESOLUTION DETERMINING THAT MEASURES AND ACTIONS TAKEN BY THE GOVERNMENT OF ISRAEL DESIGNED TO CHANGE THE LEGAL STATUS, GEOGRAPHIC NATURE AND DEMOGRAPHIC COMPOSITION IN THE PALESTINIAN AND OTHER ARAB TERRITORIES OCCUPIED SINCE 1967",1,0,0,0,1,0
35,2153,23,118,2,0,12/6/80,R/35/122C,0,0,"HUMAN RIGHTS, OCCUPIED TERRITORIES",TO APPROVE A RESOLUTION DEPLORING THE CONTINUED REFUSAL BY ISRAEL TO ALLOW THE SPECIAL COMMITTEE TO INVESTIGATE ISRAELI PRACTICES AFFECTING THE HUMAN RIGHTS OF THE POPULATION OF THE OCCUPIED TERRITORIES ACCESS TO THE OCCUPIED TERRITORIES.,1,0,0,1,1,0
35,2154,3,140,1,0,12/6/80,R/35/122D,0,0,"HEBRON, SHARIA JUDGE",TO APPROVE A RESOLUTION CALLING UPON THE GOVERNMENT OF ISRAEL TO RESCIND THE ILLEGAL MEASURES TAKEN IN EXPELLING AND IMPRISONING THE MAYORS OF HEBRON AND HALHUL AND IN EXPELLING THE SHARIA JUDGE OF HEBRON.,1,0,0,0,0,0
35,2155,22,120,2,0,12/6/80,R/35/122E,0,0,"ISRAEL, GOLAN HEIGHTS","TO APPROVE A RESOLUTION DETERMING THAT ALL LEGISLATIVE AND ADMINISTRATIVE MEASURES AND ACTIONS WHICH MIGHT BE TAKEN BY ISRAEL THAT PURPORT TO ALTER THE CHARACTER AND STATUS OF THE SYRIAN ARAB GOLAN HEIGHTS ARE NULL AND VOID, CONSTITUTE A FLAGRA",1,0,0,0,0,0
35,2156,25,117,2,0,12/6/80,R/35/122F,0,0,"ISRAEL, GENEVA CONVENTION",TO APPROVE A RESOLUTION DEMANDING THAT ISRAEL COMPLY WITH THE PROVISIONS OF THE FOURTH GENEVA CONVENTION RELATIVE TO THE PROTECTION OF CIVILIAN PERSONS IN TIME OF WAR AND RESCIND ALL ACTIONS AND MEASURES AGAINST ALL EDUCATIONAL INSTITUTIONS.,1,0,0,1,0,0
35,2157,39,81,13,0,12/6/80,R/35/123,0,0,"MADAGASCAR, DISPUTED ISLANDS","TO APPROVE A RESOLUTION INVITING THE GOVERNEMNT OF FRANCE TO INITIATE NEGOTIATIONS WITH THE GOVERNMENT OF MADAGASCAR WITH OF VIEW OF SETTLING THE QUESTION OF THE MALAGASY ISLANDS OF GLORIEUSES, JUAN DE NOVA, EUROPA AND BASSAS DA INDIA.",0,0,0,0,0,0
35,2158,14,105,16,0,12/6/80,R/35/124,0,0,RACIST REGIMES,"TO APPROVE A RESOLUTION STRONGLY CONDEMNING ALL POLICIES AND PRACTICES OF OPPRESSIVE AND RACIST REGIMES AS WELL AS AGGRESSION, ALIEN DOMINATION, AND FOREIGN OCCUPATION, WHICH ARE PRIMARILY RESPONSIBLE FOR THE MASSIVE FLOWS OF REFUGEES THROUGHOU",0,0,0,0,1,0
